id,sla,overdue,x,y,type
285157-101001139038,180.0,-118.79,3156388.12,13826972.54,3.0
0-101001175385,180.0,-153.01,3097829.80222,13880542.62721,3.0
0-101001095591,176.0,-61.11,3121838.62,13864846.22,3.0
101001124591,10.0,-5.9,3153621.19,13857211.96,3.0
11702866-101001198027,15.0,-14.97,3096888.13875,13816955.21272,3.0
101001208097,24.0,-7.0,3112066.2019,13835761.30404,3.0
11660839-101001083509,14.0,-13.88,3143415.69,13828218.68,3.0
101000917728,4.0,1.08,3202975.99,13789895.86,3.0
273749-101000955326,180.0,884.38,3177052.4,13851546.55,3.0
11699446-101001188092,7.0,-6.85,3128667.41476,13833820.167500002,3.0
101001009913,14.0,-14.0,3054558.83,13806770.78,3.0
11662993-101001089520,30.0,-2.94,3055080.71,13855145.69,3.0
270282-101000899804,153.0,17.26,3133930.92,13816137.78,3.0
11600835-101000905210,10.0,-5.14,3111247.88,13817929.92,3.0
101001233839,14.0,-6.09,3109647.93607,13834954.218380002,3.0
283015-101001109678,180.0,0.15,3155018.61,13836204.69,3.0
11711306-101001219985,15.0,-14.88,3110619.4105,13840009.454339998,3.0
101000976537,7.0,1.06,3141943.57,13869628.41,3.0
11662856-101001089130,15.0,-14.97,3071856.19,13829974.0,3.0
11671710-101001113298,2.0,-2.0,3143813.92,13866685.9,3.0
11612126-101000935029,2.0,-1.59,3042495.56,13826365.32,3.0
101001093589,4.0,-3.08,3054057.26,13807416.47,3.0
101001009028,12.0,-5.9,3126234.42,13871792.75,3.0
101001082312,14.0,-7.0,3094938.81,13780505.1,3.0
11657016-101001072665,30.0,-22.92,3048974.54,13841689.62,3.0
11617750-101000952317,18.0,-4.43,3074329.65332,13855946.65576,2.0
101001203617,4.0,-5.22,3152944.24679,13808137.7858,3.0
272630-101000933281,180.0,156.25,3146243.39,13876235.54,3.0
101001014407,10.0,-9.91,3099860.88,13795333.53,3.0
101001107610,4.0,-2.08,3163756.66,13813864.34,3.0
0-101001094626,180.0,-172.33,3125818.13,13816145.17,3.0
11631489-101000992257,15.0,-14.95,3133299.74,13833696.57,3.0
11658944-101001078433,14.0,-11.18,3036642.85,13826770.56,3.0
0-101001107040,180.0,-175.93,3086697.71,13791095.03,3.0
101001126852,14.0,-14.0,3096647.98,13865968.02,3.0
101000957635,6.0,-2.77,3086289.39,13806604.19,3.0
101001027032,7.0,32.93,3117541.58,13855128.05,3.0
0-101001089455,176.0,-119.1,3061805.8,13858115.79,3.0
11716273-101001232967,18.0,-6.17,3108573.11445,13821797.39412,2.0
11693275-101001172003,40.0,-30.85,3104641.67082,13789020.44411,3.0
101001093420,10.0,-7.02,3178920.71,13849629.26,3.0
101000960897,4.0,-1.97,3106056.47,13842791.95,3.0
101000958682,7.0,21.39,3046486.33,13832739.95,3.0
101000946341,24.0,65.98,3112926.67,13831519.88,3.0
101001009378,10.0,-9.05,3109556.32,13843340.49,3.0
11588315-101000876581,1.0,-0.04,3090444.61,13779752.41,3.0
11666362-101001098212,7.0,-6.47,3138946.62,13809406.88,3.0
11703248-101001199032,35.0,-33.93,3074599.86968,13867274.885699997,3.0
277210-101001018105,180.0,197.2,3124963.89,13815201.8,3.0
0-101001223698,180.0,-239.25,3124186.4375,13807585.921740003,3.0
101001086983,4.0,-2.97,3108939.19,13844982.41,3.0
11659165-101001079183,14.0,-13.77,3091429.35,13851289.16,3.0
5784-101000908953,1.0,-2.97,3173455.86553,13779001.06559,2.0
11650172-101001052849,15.0,-14.77,3089692.42,13838346.23,3.0
101001036122,21.0,-13.92,3085256.52,13878903.56,3.0
866583-101001108746,14.0,-11.3,3107514.51083,13830923.551420003,2.0
0-101000944505,25.0,122.3,3115765.71,13862765.11,3.0
101001225667,4.0,-3.89,3084501.47783,13823836.60971,3.0
0-101001101044,180.0,-130.94,3121161.05543,13847834.52432,3.0
11694693-101001175608,1.0,-0.38,3077788.03916,13885344.2636,3.0
101001057828,24.0,21.82,3148221.59,13832039.97,3.0
101001208570,14.0,-6.84,3128703.01738,13824039.638179997,3.0
4482-101000885421,1.0,2.09,3114222.99387,13835199.92623,2.0
101001190089,19.0,-8.55,3155882.1625,13787477.92357,3.0
101001168089,7.0,-157.91,3108658.962,13881259.74815,3.0
779358-101000915062,14.0,-12.08,3087241.77971,13875989.870419998,2.0
277311-101001017432,180.0,-103.73,3121708.17,13814108.37,3.0
101001228271,4.0,-4.03,3110498.46,13797711.35,3.0
11682500-101001142217,14.0,-13.05,3132666.53,13821941.76,3.0
101000995305,10.0,-9.17,3161880.36,13790244.53,3.0
860621-101001097105,14.0,-10.21,3056554.23871,13830042.77571,2.0
101000895978,12.0,-6.37,3156378.84,13789033.66,3.0
11633066-101000997501,8.0,2.75,3153180.62,13952074.58,3.0
101001000645,7.0,-179.99,3076321.28,13865498.1,3.0
241621-101001026497,75.0,-67.61,3130496.24,13798369.5,3.0
101001062892,12.0,-5.01,3117561.49,13829855.32,3.0
11641087-101001024074,40.0,-39.91,3167967.52,13802060.96,3.0
11646722-101001043303,7.0,-6.9,3121644.62,13863317.54,3.0
101000887120,4.0,19.87,3108520.87,13838205.09,3.0
11598103-101000898476,14.0,-13.37,3067093.44,13856845.26,3.0
101001208619,24.0,-7.84,3113640.40709,13837674.519699998,3.0
101000879888,4.0,-2.24,3111414.8,13831954.84,3.0
101001086487,10.0,-8.88,3070265.36,13816840.24,3.0
101001158378,10.0,-5.45,3120450.20777,13834660.96011,3.0
11699604-101001188490,14.0,-13.23,3113368.64647,13830159.40875,3.0
11649490-101001051244,10.0,2.01,3171773.9,13803061.12,3.0
11703126-101001198687,35.0,-34.96,3164411.33934,13789146.11676,3.0
101000895789,7.0,-6.33,3165486.02,13800460.7,3.0
279528-101001062305,180.0,-53.84,3137761.09,13830466.3,3.0
11653098-101001061292,1.0,-0.82,3144632.22,13884495.04,3.0
11675829-101001124776,8.0,4.83,3050275.27,13815428.35,3.0
11607967-101000923380,2.0,-1.25,3095063.09,13861879.72,3.0
101000892379,10.0,-7.1,3066959.92,13845003.11,3.0
101000916300,4.0,-2.82,3108470.94,13867727.02,3.0
11621829-101000964849,30.0,-29.95,3133675.76,13867122.51,3.0
11596422-101000894552,7.0,-6.22,3102157.7,13868160.84,3.0
11620193-101000959824,7.0,-5.1,3049362.36,13820178.2,3.0
11638563-101001015441,14.0,-13.87,3124553.16,13849979.7,3.0
101001221313,4.0,-1.04,3108909.6567,13847001.551900003,3.0
101001215874,19.0,-1.97,3090502.98715,13884234.90919,3.0
11640105-101001020888,14.0,-13.83,3130045.08,13798523.39,3.0
11625650-101000976130,20.0,-16.26,3094458.99,13779937.04,3.0
101001074428,5.0,-1.07,3135003.3,13859041.77,3.0
0-101000947800,180.0,144.03,3145799.35,13864971.46,3.0
11634658-101001002153,1.0,-0.76,3130436.05,13820259.74,3.0
11690107-101001163446,2.0,-1.24,3070416.97286,13795889.68136,3.0
778604-101000913649,14.0,-13.24,3104975.35808,13838052.54007,2.0
281169-101001079777,25.0,94.83,3097046.05,13810696.73,3.0
11660278-101001082431,7.0,-4.23,3160528.71,13942874.79,3.0
11635884-101001006240,30.0,-29.83,3147060.08,13818644.97,3.0
11625236-101000974804,35.0,-26.16,3057211.65,13816954.25,3.0
101000918864,21.0,0.03,3106541.62,13847981.31,3.0
11637952-101001013562,14.0,-13.77,3169385.35,13949403.12,3.0
101001219961,10.0,-2.05,3073449.17316,13853653.463139998,3.0
101001105963,4.0,-2.23,3090528.02,13781424.88,3.0
101000951648,7.0,-166.84,3133108.8,13833020.53,3.0
101000992362,4.0,-0.21,3113111.62,13857039.04,3.0
11640898-101001023387,1.0,0.04,3149830.43,13876332.72,3.0
101001041928,29.0,-27.41,3134686.98,13846208.5,3.0
11700484-101001191090,30.0,-21.35,3048805.23689,13835279.45527,3.0
11629883-101000987970,1.0,-0.09,3058909.62,13833400.59,3.0
101001153521,5.0,-1.16,3171795.95613,13959087.48849,3.0
11655153-101001067005,8.0,-0.92,3069003.74,13810427.36,3.0
11611582-101000933370,2.0,-1.5,3154414.24,13827856.39,3.0
101001191502,6.0,-4.73,3100866.26662,13812342.851859998,3.0
240028-101001001620,75.0,430.12,3178266.5,13780096.95,3.0
101000910389,10.0,-9.05,3134731.56,13837663.84,3.0
278111-101001023221,180.0,-54.94,3149564.67,13824790.59,3.0
101000964827,7.0,-180.0,3161152.94,13797641.74,3.0
285844-101001147009,180.0,114.19,3120112.33,13800371.64,3.0
276168-101000992510,180.0,-55.49,3119402.48,13850704.91,3.0
101001165571,4.0,-3.97,3111717.19997,13852712.393500002,3.0
101001080850,10.0,-4.87,3102077.87,13859001.95,3.0
101000935965,24.0,6.71,3052530.73,13818567.49,3.0
101001158374,19.0,-10.1,3077552.29882,13831713.55393,3.0
11660662-101001083144,15.0,-14.98,3077876.21,13812741.81,3.0
101001154213,7.0,-174.81,3091603.90654,13863540.291459998,3.0
101001094788,14.0,-14.0,3079879.54,13808951.11,3.0
11604622-101000914764,2.0,-1.16,3052951.55,13815562.23,3.0
11684851-101001148532,15.0,-14.87,3171515.56,13865417.14,3.0
0-101000898158,180.0,-174.11,3143916.96,13831278.77,3.0
101001045118,21.0,-14.01,3117688.11,13877019.95,3.0
101000975991,7.0,-179.1,3117604.92,13823904.64,3.0
101001130401,12.0,-6.74,3121704.04,13801290.47,3.0
11610126-101000929536,60.0,-56.74,3122653.62,13834751.03,3.0
11601346-101000906523,8.0,22.76,3112037.61,13814830.82,3.0
0-101001012821,180.0,-97.71,3101274.17,13877122.33,3.0
11706480-101001207129,7.0,-3.02,3074105.89035,13820050.47621,3.0
11702463-101001196852,14.0,-13.22,3047806.20641,13827289.87512,3.0
101001160428,7.0,8.13,3107567.77159,13846138.054940002,3.0
101000970727,6.0,-3.02,3088458.33,13883680.19,3.0
11608428-101000924908,30.0,-29.97,3144566.91,13828159.4,3.0
11654907-101001066238,15.0,-14.86,3164899.19,13787463.16,3.0
11612178-101000935276,14.0,-13.59,3153956.81,13810790.62,3.0
0-101000973917,180.0,-59.59,3121169.02,13803894.82,3.0
101001051497,12.0,20.63,3168600.54,13958881.7,3.0
275748-101000994748,180.0,73.12,3080287.76,13804159.18,3.0
249910-101001147242,75.0,-146.89,3129170.2,13834559.48,3.0
11672438-101001115020,1.0,-0.11,3084071.5,13883406.05,3.0
11710084-101001216970,15.0,-14.93,3089375.48416,13866782.174739998,3.0
101001223330,19.0,-18.87,3086608.33254,13786772.87872,3.0
101001102283,4.0,-3.92,3080370.05138,13810467.01113,3.0
101001039238,10.0,-4.7,3140870.65,13894402.41,3.0
11713210-101001225041,10.0,-9.98,3107576.05242,13823357.926620003,3.0
11607289-101000921667,1.0,-0.84,3056775.95,13801929.96,3.0
11639496-101001019049,15.0,-14.93,3076321.28,13865498.1,3.0
101001095762,4.0,-2.91,3111355.45,13830650.75,3.0
0-101001227081,25.0,-17.98,3081017.39359,13786446.014220003,3.0
101001056913,14.0,2.01,3166739.29,13780927.53,3.0
0-101001233853,25.0,-6.2,3108961.59853,13853675.00968,3.0
11711246-101001219880,15.0,-14.92,3115316.44967,13857097.24037,3.0
101001175642,4.0,-4.92,3084057.52793,13885424.72177,3.0
0-101001014374,180.0,-98.87,3120453.71234,13844413.07511,2.0
11654537-101001065118,7.0,-6.86,3131270.92,13846480.08,3.0
11694880-101001176035,18.0,-4.92,3045010.02466,13834264.546540003,3.0
101001070244,7.0,-176.09,3072938.18,13802075.19,3.0
101001163134,10.0,-8.92,3078506.24704,13801581.56925,3.0
11604177-101000913585,21.0,-19.61,3105231.24,13859318.49,3.0
11644389-101001035604,10.0,-9.06,3105457.55,13820688.12,3.0
279766-101001038907,180.0,98.64,3097654.37,13868415.17,3.0
11697555-101001183143,14.0,-13.28,3048943.26351,13838821.92587,3.0
873370-101001124289,14.0,1.1,3207513.84,13767955.98,3.0
0-101000959987,180.0,-44.78,3123636.97,13817901.11,3.0
11640649-101001022593,1.0,-0.3,3143502.59,13849727.48,3.0
0-101001079498,71.0,-161.12,3120582.65,13831802.28,3.0
276290-101000987719,180.0,-70.83,3143430.86,13807679.34,3.0
101000997974,4.0,-2.03,3201647.2,13941200.16,3.0
11633044-101000997439,14.0,-13.88,3055312.32,13821228.1,3.0
11624108-101000971528,14.0,-13.85,3127228.62,13805971.8,3.0
11700663-101001191662,40.0,-39.86,3113817.38803,13833127.72401,3.0
0-101000935347,180.0,-18.78,3129923.25,13881007.7,3.0
11696121-101001179129,7.0,-6.99,3125141.6541,13868054.00028,3.0
101001045254,12.0,1.93,3108869.59,13864682.19,3.0
11625707-101000976283,14.0,-12.16,3065569.18,13860740.44,3.0
101000898516,4.0,0.75,3085177.54,13861087.56,3.0
16478-101001090275,1.0,-2.71,3056480.35892,13825127.30733,2.0
11623646-101000969534,23.0,-29.03,3068587.98,13826355.98,3.0
0-101000931293,180.0,114.0,3131543.21,13809543.97,3.0
0-101001133471,180.0,-145.05,3131943.01,13850972.94,3.0
284637-101001141095,180.0,-96.2,3103907.77,13847101.36,3.0
101000963466,4.0,-1.99,3121605.91,13826893.02,3.0
11654888-101001066189,2.0,-1.84,3114123.32,13841501.49,3.0
11693173-101001171650,2.0,-1.84,3127075.87825,13805956.724540003,3.0
283533-101001107617,180.0,-102.11,3071111.97,13865282.28,3.0
101001032547,4.0,-3.69,3144154.67,13835791.92,3.0
101001209209,4.0,-4.69,3070374.27872,13816534.57511,3.0
11630702-101000990037,14.0,-13.3,3053335.72,13808473.85,3.0
11679109-101001133504,14.0,-13.82,3148129.29,13823564.08,3.0
11703147-101001198747,1.0,-0.85,3130281.80392,13813020.69467,3.0
11714884-101001229534,15.0,8.04,3096578.40348,13857082.96711,3.0
11639940-101001020497,15.0,-14.9,3044007.53,13829577.23,3.0
101001110316,4.0,2.83,3110592.58,13835652.75,3.0
0-101001045782,176.0,-132.2,3152519.96,13796729.8,3.0
11655493-101001067990,14.0,-8.84,3040618.88,13827191.63,3.0
11708645-101001213246,2.0,-1.85,3146588.0574,13808787.80156,3.0
802646-101000972859,14.0,-10.33,3131297.39,13869795.61,3.0
0-101000947843,180.0,-31.83,3147520.0,13864093.53,3.0
7761-101000940564,1.0,-2.3,3100685.51071,13860210.97957,2.0
101001220671,7.0,-8.05,3053456.28763,13823182.38596,3.0
0-101001219006,25.0,-8.9,3098028.5036,13879912.67112,3.0
0-101001091973,25.0,82.78,3166634.86,13790719.44,3.0
101001138421,4.0,-3.42,3097082.17,13817292.02,3.0
101001095412,4.0,0.26,3148283.26,13876884.26,3.0
101000931004,10.0,-8.9,3105469.43,13859316.48,3.0
101001188583,21.0,-17.12,3142094.88397,13802441.3802,3.0
11622518-101000966794,14.0,-13.97,3135012.13,13880340.17,3.0
274964-101000951762,180.0,889.22,3146989.69282,13810025.40961,2.0
11599596-101000901921,7.0,-5.22,3047485.55,13818320.0,3.0
11677087-101001127845,40.0,-39.79,3122787.15,13814374.39,3.0
11708284-101001212064,1.0,-0.76,3152383.6626,13837048.29491,3.0
0-101001058329,180.0,-109.98,3127829.09,13861773.74,3.0
11683600-101001145046,10.0,3.16,3146900.16,13840337.01,3.0
101001205600,10.0,-4.06,3118128.1422,13853948.736499997,3.0
101001061233,19.0,-7.31,3114045.27,13834696.68,3.0
11684048-101001146352,40.0,-39.26,3066229.79,13838553.56,3.0
11621380-101000963475,14.0,-13.12,3109145.26,13816233.85,3.0
101001025220,7.0,1.29,3070139.72,13852755.78,3.0
101001173459,10.0,-10.78,3062836.32989,13850349.70892,3.0
11589729-101000879582,2.0,-1.11,3118406.83,13798889.78,3.0
0-101001039390,25.0,24.56,3167368.03,13782663.86,3.0
101001133325,4.0,1.07,3079286.81,13801104.52,3.0
11650024-101001052540,14.0,-12.93,3091011.35,13809537.02,3.0
101000990555,4.0,1.09,3091214.12,13789706.05,3.0
10370-101000986961,1.0,-2.31,3075099.06073,13829907.81536,2.0
11642071-101001027541,14.0,-10.85,3048547.47,13837570.63,3.0
0-101001152971,180.0,-177.9,3072101.08826,13829121.060099997,3.0
0-101001066046,153.0,-132.01,3130974.63,13814307.41,3.0
11622564-101000966895,14.0,-13.31,3135976.02,13848622.44,3.0
101001176618,1.0,-2.85,3192143.39837,13770066.58701,3.0
11622915-101000967768,1.0,-0.79,3052267.91,13838501.79,3.0
277708-101001008007,180.0,-92.75,3088872.31,13853738.1,3.0
101001015477,10.0,-3.76,3116365.72,13869967.05,3.0
11646077-101001041454,30.0,0.92,3068014.44,13827418.71,3.0
101000924407,12.0,-5.97,3102452.49,13858258.5,3.0
11669186-101001106107,10.0,1.02,3120948.03,13823582.88,3.0
871774-101001121157,14.0,2.01,3130469.29,13843670.64,3.0
101000935077,14.0,-4.73,3162268.48,13849133.5,3.0
11670790-101001110898,14.0,-13.92,3156795.36,13811579.44,3.0
11676640-101001126946,10.0,0.44,3109580.61,13835982.25,3.0
101001170086,7.0,-174.81,3131226.91719,13872564.07788,3.0
24274-101001226272,1.0,-2.56,3078958.33099,13825818.655740002,2.0
101001085462,4.0,-2.23,3076928.56,13815881.68,3.0
101001170870,6.0,-5.17,3161217.47007,13801840.44111,3.0
101001048681,4.0,-2.82,3120249.56,13854061.57,3.0
101000929888,21.0,-12.97,3104362.74,13866198.23,3.0
11669188-101001106110,1.0,-0.22,3164179.81,13814866.21,3.0
11687250-101001155233,18.0,-5.96,3074244.53804,13812551.56536,3.0
101001092754,4.0,4.2,3072632.14,13823390.52,3.0
0-101000979306,180.0,-63.9,3060283.21,13841525.54,3.0
11634790-101001002546,20.0,-18.98,3072457.53,13822747.13,3.0
101001114573,21.0,0.15,3085274.92,13856466.33,3.0
101001006498,6.0,-3.02,3110427.53,13849098.86,3.0
101001068232,4.0,-0.02,3134095.57,13852430.03,3.0
101000935888,24.0,76.0,3112885.92,13853353.9,3.0
11616942-101000949707,2.0,-1.17,3075989.54,13812433.49,3.0
101001155852,24.0,0.77,3096713.99081,13857087.98383,3.0
249496-101001138374,51.0,-173.1,3112437.55,13869879.01,3.0
101000976316,4.0,-3.33,3197236.88,13953374.82,3.0
101001089669,10.0,0.63,3101529.7,13789683.44,3.0
11612453-101000936352,18.0,-4.45,3039350.75,13835296.08,3.0
101001207090,4.0,-1.92,3115241.17094,13855378.09584,3.0
101001216789,4.0,-5.33,3132431.00336,13820866.42569,3.0
11715173-101001230382,14.0,-13.86,3080250.87052,13782299.73839,3.0
11643607-101001032988,14.0,-13.74,3043714.4,13837267.33,3.0
101000990792,7.0,-7.0,3122993.31,13798076.88,3.0
11587978-101000875750,1.0,-0.63,3144864.15,13803835.87,3.0
886343-101001158006,14.0,-8.3,3110025.82214,13836066.234739998,2.0
11644321-101001035390,21.0,0.66,3103324.42,13865340.05,3.0
288362-101001171486,180.0,-70.83,3141069.98871,13870075.64945,3.0
11691284-101001166147,15.0,-14.97,3124281.35726,13827218.33327,3.0
101001198258,4.0,-3.68,3192449.83116,13770244.538419997,3.0
101001126774,4.0,-1.68,3080553.98,13805064.37,3.0
247706-101001108773,51.0,-137.11,3081692.79,13804019.83,3.0
101001079623,8.0,-2.21,3128388.82,13839049.76,3.0
101000900976,18.0,-6.65,3124354.32,13844414.96,3.0
101001156816,14.0,-8.85,3090294.73626,13812129.70957,3.0
101000943517,22.0,-14.0,3115733.89,13853639.97,3.0
101001180857,1.0,-1.7,3136266.53703,13854599.12201,5.0
11677676-101001129503,1.0,-0.81,3090053.18,13788843.18,3.0
11701748-101001194658,1.0,-0.91,3089584.00802,13885091.94291,3.0
11698742-101001186556,15.0,-14.97,3162569.19276,13816471.136579998,3.0
277949-101001031876,180.0,289.98,3154785.95,13827539.65,3.0
101000973164,7.0,-174.29,3065910.39,13822971.91,3.0
11644209-101001035134,1.0,-0.87,3078112.92,13811442.33,3.0
0-101001101036,176.0,-66.04,3119937.03754,13866499.87741,3.0
101001136457,10.0,-8.99,3123735.2,13876063.97,3.0
11619830-101000958758,10.0,-9.92,3166672.4,13803538.97,3.0
11710395-101001217675,15.0,-14.96,3175645.03176,13792441.196780002,3.0
101001121784,7.0,1.28,3123055.12,13837736.9,3.0
11601872-101000907574,1.0,-0.87,3160364.78,13875648.45,3.0
11620858-101000961925,7.0,-6.11,3110069.32,13859883.2,3.0
276033-101000994824,176.0,-16.04,3135931.93,13857813.15,3.0
11700627-101001191537,1.0,-0.94,3144543.8958,13886898.28772,3.0
273867-101000955131,176.0,-39.24,3104270.21,13889121.5,3.0
101000943239,1.0,-2.96,3197221.84,13774382.72,3.0
101001045065,29.0,-7.19,3097263.38,13906724.51,3.0
11642446-101001028624,30.0,-23.99,3036980.18,13827026.74,3.0
11588978-101000878131,60.0,-57.76,3131518.05,13833455.93,3.0
11648178-101001047885,30.0,-29.95,3052570.92,13822292.88,3.0
11710174-101001217161,21.0,-19.54,3128327.24681,13818192.129859997,3.0
101001150064,24.0,-3.29,3082394.29208,13835706.117139997,3.0
101000919378,10.0,-6.14,3155445.39,13942659.85,3.0
280795-101001045155,180.0,-88.14,3102473.93,13878309.6,3.0
101000995780,21.0,1.01,3123742.87,13848330.71,3.0
11647915-101001047075,35.0,-33.78,3037934.47,13833982.51,3.0
284906-101001095737,180.0,-20.08,3133889.88,13877968.29,3.0
11617615-101000951764,14.0,-13.69,3102797.2,13796508.07,3.0
101000935323,24.0,76.05,3085715.03,13803050.05,3.0
101001209922,10.0,-8.82,3140700.85428,13838272.565420002,3.0
101001073657,30.0,-29.2,3084113.67,13821395.63,3.0
11613808-101000940192,20.0,-19.24,3096310.64,13833559.72,3.0
277672-101001011435,180.0,-96.57,3091577.16,13783429.63,3.0
11704972-101001204177,30.0,-27.61,3075393.39992,13802080.529539997,3.0
11627955-101000982928,10.0,-9.77,3142372.16,13845456.43,3.0
11692869-101001170651,3.0,-2.92,3146764.95107,13845866.693939997,3.0
101001164273,10.0,-3.85,3069144.59647,13859449.16907,3.0
763101-101000874458,14.0,-7.85,3096881.21,13856257.45,3.0
0-101000943893,180.0,-170.88,3087454.14,13802613.84,3.0
11626615-101000979132,15.0,-14.72,3091061.26,13877619.95,3.0
236240-101000930657,51.0,-179.73,3107561.97,13839789.77,3.0
0-101001059965,180.0,8.31,3156855.06,13787207.2,3.0
11682107-101001141242,10.0,0.91,3139113.32,13832556.42,3.0
101001079699,29.0,-28.9,3130968.35,13849935.4,3.0
11611269-101000932667,15.0,-14.93,3119154.42,13834458.94,3.0
101001153495,24.0,-10.97,3109088.45064,13851052.91716,3.0
11671169-101001111836,40.0,-39.96,3046149.37,13827059.25,3.0
101001096260,21.0,3.06,3107619.09,13874209.1,3.0
101000945096,4.0,-0.04,3152210.0,13870465.14,3.0
808795-101000988818,14.0,2.17,3152567.15,13836932.35,3.0
11614834-101000943365,14.0,-9.09,3111862.8,13835142.9,3.0
11706431-101001207010,15.0,-14.95,3085090.95861,13780815.78335,3.0
11591810-101000884569,2.0,-1.01,3142785.62,13831762.07,3.0
11610803-101000931380,15.0,-14.4,3099827.43,13924982.0,3.0
101001158725,10.0,-0.77,3116484.75573,13880760.763580002,3.0
